fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acidity_ratio,sugar_acid_ratio,density_alcohol_interaction,sulfur_dioxide_ratio,chloride_acid_product,log_acidity,log_sulphates,random_variation,ph_sulphates,alcohol_squared,density_squared,acid_sulphate_ratio,clarity_score,clarity_grade,wine_clarity,region_id,wine_style_id,flavor_intensity,tannin_level,oak_aging_months,carbonation,country,state,smell,price,color,brand,vintage,grape_variety,wine_type,alcohol_content,region,wine_style,food_pairing,bottle_size_ml
8.2,0.39,0.49,2.3,0.099,47,133,0.9979,3.38,0.99,9.8,5,5.899280576,0.25,9.77942,0.350746269,0.8118,2.219203484,0.688134639,-0.033131188,3.3462,96.04,0.99580441,0.195979899,0.784604288,0.995581514,0.540287944,1.750925942,1.288433623,0.444591995,-1.671332268,0.682489209,-0.149585315,Australia,California,Spicy,24.62,Red,Château Margaux,2019,Cabernet Sauvignon,Red,12.5,Napa Valley,Medium-bodied,Steak,500
5.9,0.395,0.13,2.4,0.056,14,28,0.99362,3.62,0.67,12.4,6,4.229390681,0.347826087,12.320888,0.482758621,0.3304,1.931521412,0.512823626,-0.000303546,2.4254,153.76,0.987280704,0.236526946,-2.13056648,0.395420985,-0.04033391,-0.2338978,0.391828708,-0.837823061,-0.135873048,-0.588691699,2.380387746,Hungary,Barossa Valley,Fruity,72.97,Rosé,Moët & Chandon,1998,Syrah,Dessert,13,Bordeaux,Crisp,Cheese,500
7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,6,5.434782609,0.270588235,11.35497,0.384615385,0.795,2.140066163,0.438254931,0.04776526,1.848,129.96,0.992115603,0.24516129,-1.293141544,-0.128659446,-1.947342474,-1.173873326,0.175574085,-0.991334392,-0.18398866,2.411640192,-0.827476751,Austria,Barossa Valley,Floral,145.94,Rosé,Moët & Chandon,2001,Pinot Noir,Rosé,11.5,Bordeaux,Rich,Seafood,375
7.1,0.715,0,2.35,0.071,21,47,0.99632,3.29,0.45,9.4,5,4.139941691,0.290123457,9.365408,0.4375,0.5041,2.091864062,0.371563556,0.004114199,1.4805,88.36,0.992653542,0.493103448,0.340589216,-0.48083379,-2.553549596,0.014004967,0.685619374,-1.070668371,0.787543324,0.069003501,-0.07618567,Austria,Barossa Valley,Fruity,53.02,Red,Robert Mondavi,1990,Merlot,White,13.8,Mendoza,Light-bodied,Steak,1000
10.6,1.02,0.43,2.9,0.076,26,88,0.9984,3.08,0.57,10.1,6,5.247524752,0.25,10.08384,0.292134831,0.8056,2.451005098,0.451075619,-0.026136151,1.7556,102.01,0.99680256,0.649681529,-1.503080302,0.429340823,-0.651675122,2.710794299,0.9057176,0.103117582,-0.278656334,-0.223939424,-0.570075339,Greece,Barossa Valley,Floral,67.51,Red,Moët & Chandon,1997,Pinot Noir,Rosé,11.5,Mendoza,Rich,Cheese,500
6.2,0.46,0.17,1.6,0.073,7,11,0.99425,3.61,0.54,11.4,5,4.246575342,0.222222222,11.33445,0.583333333,0.4526,1.974081026,0.431782416,-0.028203932,1.9494,129.96,0.988533063,0.298701299,-1.245717376,0.337957528,0.57934676,0.30140707,0.626877064,0.815594245,-1.042928262,-0.051918359,-0.613363601,Brazil,California,Fruity,132.32,Red,Robert Mondavi,2012,Cabernet Sauvignon,Red,12.5,Napa Valley,Full-bodied,Dessert,1500
5.7,1.13,0.09,1.5,0.172,7,19,0.994,3.5,0.48,9.8,4,2.676056338,0.223880597,9.7412,0.35,0.9804,1.902107526,0.392042088,-0.066409302,1.68,96.04,0.988036,0.763513514,0.423599066,1.007443973,0.092979247,0.135190341,0.785345603,-0.298152526,-0.589160388,0.939202852,1.043776956,South Africa,Bordeaux,Spicy,111.05,White,Moët & Chandon,2013,Pinot Noir,Rosé,11.5,Bordeaux,Medium-bodied,Pasta,1000
14.3,0.31,0.74,1.8,0.075,6,15,1.0008,2.86,0.79,8.4,6,10.91603053,0.117647059,8.40672,0.375,1.0725,2.727852828,0.58221562,-0.123582225,2.2594,70.56,1.00160064,0.173184358,0.243953198,0.321678541,0.427814395,-0.428980717,0.646129676,1.017957052,1.952944554,-0.19200127,-0.513396681,Japan,California,Earthy,58.05,Rosé,Château Margaux,2020,Chardonnay,Sparkling,14.2,Bordeaux,Crisp,Cheese,1000
8.6,0.63,0.17,2.9,0.099,21,119,0.998,3.09,0.52,9.3,5,5.27607362,0.302083333,9.2814,0.175,0.8514,2.261763098,0.418710335,-0.083048047,1.6068,86.49,0.996004,0.414473684,0.890198411,-0.548200298,-0.644340267,0.686857911,-1.203913649,0.099988164,-2.523457363,-0.929847948,-0.399330023,France,Rioja,Floral,57.02,Rosé,Robert Mondavi,2008,Chardonnay,Sparkling,14.2,Barossa Valley,Full-bodied,Steak,750
6.8,0.57,0,2.5,0.072,32,64,0.99491,3.43,0.56,11.2,6,4.331210191,0.320512821,11.142992,0.492307692,0.4896,2.054123734,0.444685821,0.029532742,1.9208,125.44,0.989845908,0.365384615,-0.045411218,0.859584872,-1.494037793,1.24971042,-0.386929447,-1.337674186,0.094681389,-1.695017793,0.240487649,Portugal,California,Woody,72.59,Rosé,Robert Mondavi,2009,Syrah,Dessert,13,Bordeaux,Full-bodied,Steak,1500
8.2,0.6,0.17,2.3,0.072,11,73,0.9963,3.2,0.45,9.3,5,5.125,0.25,9.26559,0.148648649,0.5904,2.219203484,0.371563556,-0.032666462,1.44,86.49,0.99261369,0.413793103,1.265707841,-1.14100851,0.828058815,-0.669436914,-0.17387382,1.334506133,-0.019530389,1.338519509,-0.665107371,Germany,California,Earthy,139.17,White,Robert Mondavi,2015,Cabernet Sauvignon,Red,12.5,Mendoza,Crisp,Pasta,750
7.8,0.64,0,1.9,0.072,27,55,0.9962,3.31,0.63,11,5,4.756097561,0.215909091,10.9582,0.482142857,0.5616,2.174751721,0.488580015,-0.011062681,2.0853,121,0.99241444,0.392638037,0.449218721,-0.667189085,-0.32780646,0.962502592,0.11484509,0.763142301,-0.028489125,0.798648207,0.743009694,Hungary,Rioja,Spicy,22.43,Red,Robert Mondavi,2003,Chardonnay,Sparkling,14.2,Mendoza,Light-bodied,Pasta,1500
8,0.3,0.63,1.6,0.081,16,29,0.99588,3.3,0.78,10.8,6,6.153846154,0.177777778,10.755504,0.533333333,0.648,2.197224577,0.576613364,-0.080756591,2.574,116.64,0.991776974,0.168539326,-0.752435237,-2.320315598,1.274428427,-0.654769776,-0.561089131,0.894458843,0.115239867,1.450340259,1.107272972,Germany,California,Spicy,56.85,Red,Château Margaux,2003,Merlot,White,13.8,Bordeaux,Rich,Seafood,1000
8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9,6,4.1,0.25,8.97165,0.184210526,0.533,2.219203484,0.438254931,0.042621667,1.826,81,0.993709923,0.64516129,-0.033229991,-1.276304417,2.185094895,-0.393611582,1.056101252,-0.353858963,-2.179788661,-0.572586048,-0.700117592,Japan,California,Floral,33.13,Red,Moët & Chandon,1997,Merlot,White,13.8,Tuscany,Crisp,Pasta,1500
7.1,0.59,0.01,2.5,0.077,20,85,0.99746,3.55,0.59,9.8,5,4.465408805,0.308641975,9.775108,0.23255814,0.5467,2.091864062,0.463734016,0.027989522,2.0945,96.04,0.994926452,0.371069182,-0.048652352,3.152056735,1.023056555,0.314444591,-0.1714956,-0.171810464,-1.410802285,1.672041773,0.63215163,USA,Tuscany,Earthy,89.51,White,Robert Mondavi,2009,Merlot,White,13.8,Barossa Valley,Full-bodied,Dessert,750
8.2,0.4,0.44,2.8,0.089,11,43,0.9975,3.53,0.61,10.5,6,5.857142857,0.304347826,10.47375,0.25,0.7298,2.219203484,0.476234179,0.014849234,2.1533,110.25,0.99500625,0.248447205,0.189581617,1.590582073,-0.739771164,-0.36931877,1.08450053,0.187941776,-0.480162283,0.392044504,0.326381008,Austria,Rioja,Spicy,29.39,Red,Penfolds,1993,Merlot,White,13.8,Napa Valley,Light-bodied,Cheese,500
7.5,0.52,0.11,1.5,0.079,11,39,0.9968,3.42,0.58,9.6,5,4.934210526,0.176470588,9.56928,0.275,0.5925,2.140066163,0.457424847,-0.003600506,1.9836,92.16,0.99361024,0.329113924,-0.022868062,0.665416824,-1.350555964,-0.168300423,0.150602493,-0.051954771,-1.063258687,0.010487983,0.987834421,Austria,Rioja,Earthy,141.22,Red,Moët & Chandon,2002,Chardonnay,Sparkling,14.2,Barossa Valley,Rich,Seafood,500
7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,6,4.935064935,0.197674419,10.357256,0.53125,0.646,2.151762203,0.412109651,0.021846908,1.7187,108.16,0.991796892,0.357615894,-0.466495379,-1.04019372,0.955802745,0.210008308,-0.21224431,0.686827495,-1.533392089,0.160562118,0.030283637,Greece,Rioja,Floral,127.89,Rosé,Château Margaux,2021,Cabernet Sauvignon,Red,12.5,Bordeaux,Rich,Seafood,500
12.5,0.46,0.63,2,0.071,6,15,0.9988,2.99,0.87,10.2,5,8.561643836,0.148148148,10.18776,0.375,0.8875,2.602689685,0.625938431,0.020085586,2.6013,104.04,0.99760144,0.245989305,0.521122428,-0.756763977,0.273010717,0.158094876,-0.564289853,-1.03459796,0.422628617,0.784284753,1.016830889,China,California,Floral,127.16,Rosé,Moët & Chandon,2019,Merlot,White,13.8,Barossa Valley,Full-bodied,Seafood,375
8.8,0.55,0.04,2.2,0.119,14,56,0.9962,3.21,0.6,10.9,6,5.677419355,0.224489796,10.85858,0.245614035,1.0472,2.282382386,0.470003629,0.057141141,1.926,118.81,0.99241444,0.34375,0.19049968,-0.053904849,0.211396567,0.145427217,-1.268982577,-1.284727766,-1.073091328,0.165384769,-1.168490892,Spain,Tuscany,Woody,110.71,White,Penfolds,2007,Chardonnay,Sparkling,14.2,Bordeaux,Rich,Cheese,750
9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,6,6.266666667,0.346153846,10.68609,0.333333333,0.7708,2.341805806,0.418710335,0.001415919,1.7108,114.49,0.99740169,0.328947368,-1.003957372,-2.07781182,-1.742771974,0.747444971,-0.27583996,1.089629523,-1.451103986,-0.920583226,-0.002945411,Germany,Tuscany,Woody,128.83,Red,Château Margaux,2006,Pinot Noir,Rosé,11.5,Bordeaux,Rich,Cheese,1000
10.4,0.61,0.49,2.1,0.2,5,16,0.9994,3.16,0.63,8.4,3,6.459627329,0.184210526,8.39496,0.294117647,2.08,2.433613355,0.488580015,-0.048877762,1.9908,70.56,0.99880036,0.374233129,-0.228599915,-0.158153844,-0.656689346,1.163376055,0.237829541,1.864199526,2.001922459,-1.359201269,1.290425325,Italy,Tuscany,Fruity,115.67,White,Screaming Eagle,2015,Pinot Noir,Rosé,11.5,Tuscany,Medium-bodied,Cheese,1500
7.4,0.25,0.29,2.2,0.054,19,49,0.99666,3.4,0.76,10.9,7,5.92,0.261904762,10.863594,0.38,0.3996,2.128231706,0.565313809,0.08861258,2.584,118.81,0.993331156,0.142045455,0.846770775,0.701494782,0.139028687,2.418777779,-0.798206076,-1.343209391,-0.404515085,-1.070508135,-0.40406945,Brazil,Rioja,Fruity,125.06,Red,Robert Mondavi,2021,Syrah,Dessert,13,Bordeaux,Rich,Seafood,1500
7.6,0.35,0.6,2.6,0.073,23,44,0.99656,3.38,0.79,11.1,6,5.62962963,0.302325581,11.061816,0.511111111,0.5548,2.151762203,0.58221562,-0.006700858,2.6702,123.21,0.993131834,0.195530726,1.702514658,0.652306152,0.493977382,-1.155451794,-1.859663041,-0.297949365,-0.63530537,0.333945048,-2.009215344,Greece,California,Woody,46.24,White,Screaming Eagle,1993,Pinot Noir,Rosé,11.5,Bordeaux,Full-bodied,Seafood,1500
10.9,0.32,0.52,1.8,0.132,17,44,0.99734,3.28,0.77,11.5,6,8.257575758,0.151260504,11.46941,0.377777778,1.4388,2.4765384,0.570979547,-0.059379921,2.5256,132.25,0.994687076,0.18079096,-1.927672579,-0.35084943,0.194333463,0.162796618,1.202249003,-0.459741395,0.603917041,-1.243362261,-0.004481796,Germany,California,Woody,29.55,White,Penfolds,2013,Merlot,White,13.8,Mendoza,Crisp,Pasta,375
9.4,0.4,0.31,2.2,0.09,13,62,0.9966,3.07,0.63,10.5,6,6.714285714,0.211538462,10.4643,0.206349206,0.846,2.341805806,0.488580015,0.015077367,1.9341,110.25,0.99321156,0.245398773,-0.535328186,-1.014759493,0.827115429,0.882286493,-0.963396341,-1.075103048,-0.490806466,-1.212740615,0.172058922,Brazil,Rioja,Earthy,48.4,Red,Screaming Eagle,2021,Syrah,Dessert,13,Mendoza,Rich,Steak,1000
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5,5.974842767,0.219047619,9.4924,0.304347826,0.6745,2.351375257,0.488580015,-0.075157148,2.1798,90.25,0.99840064,0.36196319,1.976440585,-0.709788992,-0.601944442,-0.782591363,0.509295324,-0.184876756,-0.022308539,1.167290717,-0.99604494,New Zealand,Barossa Valley,Floral,75.65,Red,Penfolds,1992,Syrah,Dessert,13,Tuscany,Crisp,Dessert,375
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,5,4.350453172,0.219512195,9.460765,0.538461538,0.5616,2.104134154,0.329303747,-0.068343935,1.3026,90.25,0.991757057,0.471223022,-2.991135971,-0.100475721,-0.220113731,0.385710841,0.444968315,0.687902083,-0.724532269,-0.152499678,-2.655082018,Chile,Rioja,Earthy,56.88,White,Moët & Chandon,2012,Merlot,White,13.8,Mendoza,Crisp,Dessert,500
8.1,0.545,0.18,1.9,0.08,13,35,0.9972,3.3,0.59,9,6,5.242718447,0.208791209,8.9748,0.361111111,0.648,2.208274414,0.463734016,-0.017135726,1.947,81,0.99440784,0.342767296,0.48918713,0.338552876,0.60379052,-0.066448975,1.162573668,0.123906817,-1.229883115,-0.348466191,0.652080237,Portugal,Bordeaux,Fruity,139.55,Red,Penfolds,2008,Merlot,White,13.8,Mendoza,Rich,Seafood,1500
8.7,0.7,0.24,2.5,0.226,5,15,0.9991,3.32,0.6,9,6,5.117647059,0.257731959,8.9919,0.3125,1.9662,2.272125886,0.470003629,-0.050404316,1.992,81,0.99820081,0.4375,-0.810857511,0.017613252,-0.190240844,-0.342148651,0.928015659,-0.168784737,0.068206783,0.991853701,-0.638030166,France,California,Woody,59.62,White,Château Margaux,1994,Chardonnay,Sparkling,14.2,Napa Valley,Medium-bodied,Seafood,500
8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,5,4.813753582,0.20212766,9.5664,0.25,0.756,2.240709689,0.598836501,0.011372997,2.6158,92.16,0.99301225,0.409340659,1.710613373,0.502784427,1.229990368,-0.950953383,-0.12243599,1.357619633,1.100392892,0.943159201,0.016036663,Greece,Tuscany,Woody,58.97,Red,Robert Mondavi,1994,Chardonnay,Sparkling,14.2,Tuscany,Light-bodied,Dessert,375
7.8,0.52,0.25,1.9,0.081,14,38,0.9984,3.43,0.65,9,6,5.131578947,0.215909091,8.9856,0.358974359,0.6318,2.174751721,0.500775288,-0.051862308,2.2295,81,0.99680256,0.315151515,-0.075764287,0.872197,-0.918212167,-1.24448645,-0.971062029,-0.43884999,1.307135423,-0.66193518,-1.115420004,Greece,Rioja,Floral,126.06,Red,Screaming Eagle,2021,Syrah,Dessert,13,Napa Valley,Light-bodied,Steak,1000
7.6,1.58,0,2.1,0.137,5,9,0.99476,3.5,0.4,10.9,3,2.945736434,0.244186047,10.842884,0.5,1.0412,2.151762203,0.336472237,0.01608489,1.4,118.81,0.989547458,1.128571429,-0.287447519,1.076848145,-1.143338991,1.455600479,1.953059696,0.524584683,-1.089513408,-0.271109693,0.783731397,Brazil,Tuscany,Woody,50.28,Rosé,Moët & Chandon,2004,Pinot Noir,Rosé,11.5,Tuscany,Light-bodied,Pasta,1000
11.9,0.39,0.69,2.8,0.095,17,35,0.9994,3.1,0.61,10.8,6,8.561151079,0.217054264,10.79352,0.472222222,1.1305,2.557227311,0.476234179,-0.003133955,1.891,116.64,0.99880036,0.242236025,0.155190684,0.782873735,-1.558786995,0.092055137,-0.851180482,-0.82829376,-2.966753069,-1.16682277,0.224599477,Argentina,California,Spicy,63.16,Red,Penfolds,2003,Pinot Noir,Rosé,11.5,Tuscany,Crisp,Cheese,750
10.3,0.34,0.52,2.8,0.159,15,75,0.9998,3.18,0.64,9.4,5,7.686567164,0.247787611,9.39812,0.197368421,1.6377,2.424802726,0.494696242,0.004883805,2.0352,88.36,0.99960004,0.207317073,-0.151273284,0.229074688,0.973622249,-2.123992818,-0.435901469,0.688495975,-1.142942546,-0.08163436,0.223599454,Spain,Barossa Valley,Spicy,6.23,White,Robert Mondavi,2006,Chardonnay,Sparkling,14.2,Tuscany,Crisp,Pasta,375
8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,5,6.277372263,0.666666667,10.97987,0.333333333,0.688,2.261763098,0.457424847,-0.021405758,1.8966,121,0.996343349,0.234177215,0.349650047,-0.101280719,1.271065326,1.274440228,-1.597619729,-0.060154499,-2.021002321,0.673768834,-0.58917905,Argentina,Barossa Valley,Fruity,128.12,White,Penfolds,2009,Cabernet Sauvignon,Red,12.5,Tuscany,Crisp,Steak,750
7.5,0.38,0.48,2.6,0.073,22,84,0.9972,3.32,0.7,9.6,4,5.434782609,0.305882353,9.57312,0.258823529,0.5475,2.140066163,0.530628251,-0.070423065,2.324,92.16,0.99440784,0.223529412,-0.383971272,-0.130060294,0.703142542,-1.407087195,-0.103812484,1.574586358,-0.331239309,0.265288345,0.344444944,Hungary,California,Floral,31.36,Rosé,Screaming Eagle,2013,Syrah,Dessert,13,Napa Valley,Full-bodied,Seafood,375
10.6,0.42,0.48,2.7,0.065,5,18,0.9972,3.21,0.87,11.3,6,7.464788732,0.232758621,11.26836,0.263157895,0.689,2.451005098,0.625938431,0.012184361,2.7927,127.69,0.99440784,0.22459893,0.30805054,-0.160360081,-0.692350774,0.331918448,-0.970271326,0.123754643,0.971344285,-0.001514503,-0.037892832,South Africa,Tuscany,Earthy,107.83,Red,Château Margaux,1994,Cabernet Sauvignon,Red,12.5,Mendoza,Full-bodied,Cheese,375
6.2,0.7,0.15,5.1,0.076,13,27,0.99622,3.54,0.6,11.9,6,3.647058824,0.708333333,11.855018,0.464285714,0.4712,1.974081026,0.470003629,0.058236968,2.124,141.61,0.992454288,0.4375,-1.466785191,0.782629826,-0.171673654,-0.510608499,-0.489414234,0.334374747,1.297940194,-1.122150561,-0.514209444,Canada,Tuscany,Woody,28.1,White,Robert Mondavi,2011,Syrah,Dessert,13,Napa Valley,Full-bodied,Cheese,500
11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,6,8.432835821,0.162601626,9.18896,0.375,0.9266,2.509599262,0.506817602,0.054575343,1.9404,84.64,0.99760144,0.204819277,-0.504179831,1.653617268,0.29353753,-0.93915557,-0.324857926,-0.156409279,0.623235897,0.203276221,1.586114131,Brazil,Tuscany,Floral,104.58,Rosé,Screaming Eagle,2015,Syrah,Dessert,13,Tuscany,Medium-bodied,Cheese,1500
6.7,0.67,0.02,1.9,0.061,26,42,0.99489,3.39,0.82,10.9,6,4.011976048,0.246753247,10.844301,0.604651163,0.4087,2.041220329,0.598836501,-0.014066378,2.7798,118.81,0.989806112,0.368131868,-1.154362668,0.384202072,-0.512588797,1.637082408,-0.317102833,1.805668878,0.586801851,0.301931685,-0.507531344,Australia,California,Earthy,121.22,Red,Moët & Chandon,1994,Cabernet Sauvignon,Red,12.5,Bordeaux,Crisp,Seafood,375
8.3,0.715,0.15,1.8,0.089,10,52,0.9968,3.23,0.77,9.5,5,4.839650146,0.193548387,9.4696,0.188679245,0.7387,2.2300144,0.570979547,0.065357138,2.4871,90.25,0.99361024,0.403954802,-0.104449219,1.796360823,0.982683143,0.695932101,-0.908502512,-0.143581589,-1.424971172,-0.008870932,0.899598738,Hungary,Barossa Valley,Floral,88.31,Rosé,Moët & Chandon,1990,Cabernet Sauvignon,Red,12.5,Tuscany,Full-bodied,Dessert,500
5.6,0.615,0,1.6,0.089,16,59,0.9943,3.58,0.52,9.9,5,3.46749226,0.242424242,9.84357,0.266666667,0.4984,1.887069649,0.418710335,0.012098114,1.8616,98.01,0.98863249,0.404605263,-1.563190809,1.183493667,-0.419434753,-0.437737322,1.49801177,-2.801911569,-0.046496581,-0.960353052,0.74351067,USA,Bordeaux,Spicy,96.25,Rosé,Moët & Chandon,2015,Syrah,Dessert,13,Mendoza,Crisp,Steak,500
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5,4.337349398,0.280487805,9.675071,0.183908046,0.5616,2.104134154,0.451075619,0.05846478,2.0121,94.09,0.994866605,0.420382166,-0.493122822,1.420504287,0.068371566,-0.015563089,-0.068286208,0.962210579,0.790391077,1.471400348,-1.255149067,China,Barossa Valley,Fruity,130.52,Red,Château Margaux,1996,Cabernet Sauvignon,Red,12.5,Barossa Valley,Full-bodied,Steak,500
7.8,0.63,0.48,1.7,0.1,14,96,0.9961,3.19,0.62,9.5,5,4.785276074,0.193181818,9.46295,0.144329897,0.78,2.174751721,0.482426149,0.020639046,1.9778,90.25,0.99221521,0.388888889,-0.246062488,-1.355447503,-0.123344064,1.346099795,-0.141708722,-0.55111624,-0.680775566,0.788754044,-1.682067284,China,Rioja,Spicy,63.07,Red,Screaming Eagle,1991,Chardonnay,Sparkling,14.2,Barossa Valley,Full-bodied,Cheese,500
15.6,0.685,0.76,3.7,0.1,6,43,1.0032,2.95,0.68,11.2,7,9.258160237,0.222891566,11.23584,0.136363636,1.56,2.809402695,0.518793793,-0.103372105,2.006,125.44,1.00641024,0.407738095,-0.409282438,-0.496932025,0.837830535,-0.578113459,0.194955092,-0.304344871,0.179695381,1.310194856,0.476613507,USA,Rioja,Fruity,59.46,Rosé,Château Margaux,2012,Pinot Noir,Rosé,11.5,Bordeaux,Rich,Seafood,375
7.5,0.53,0.06,2.6,0.086,20,44,0.9965,3.38,0.59,10.7,6,4.901960784,0.305882353,10.66255,0.444444444,0.645,2.140066163,0.463734016,-0.041449751,1.9942,114.49,0.99301225,0.333333333,-0.295480318,-0.183150471,-1.121751103,0.997059356,1.027479343,-0.13642215,1.297916506,0.451322825,0.155579469,Austria,Rioja,Woody,94.62,Rosé,Penfolds,1994,Syrah,Dessert,13,Tuscany,Full-bodied,Seafood,750
8.2,0.31,0.4,2.2,0.058,6,10,0.99536,3.31,0.68,11.2,7,6.259541985,0.239130435,11.148032,0.545454545,0.4756,2.219203484,0.518793793,-0.062576971,2.2508,125.44,0.99074153,0.18452381,-1.879924385,-0.060403729,-0.976400049,-0.900448461,0.184827034,0.354309382,0.700972323,-0.477344858,1.511322799,Germany,Barossa Valley,Spicy,130.07,Rosé,Penfolds,1995,Chardonnay,Sparkling,14.2,Napa Valley,Light-bodied,Pasta,1000
7.1,0.75,0.01,2.2,0.059,11,18,0.99242,3.39,0.4,12.8,6,4.057142857,0.271604938,12.702976,0.578947368,0.4189,2.091864062,0.336472237,-0.027679412,1.356,163.84,0.984897456,0.535714286,1.90413659,0.695863839,-1.426826577,0.70433621,0.068906133,0.28456679,1.349323928,1.485216584,-1.930086869,Chile,Bordeaux,Earthy,126.53,Rosé,Château Margaux,1993,Syrah,Dessert,13,Mendoza,Light-bodied,Cheese,375
8.3,0.76,0.29,4.2,0.075,12,16,0.9965,3.45,0.68,11.5,6,4.715909091,0.451612903,11.45975,0.705882353,0.6225,2.2300144,0.518793793,-0.092043712,2.346,132.25,0.99301225,0.452380952,-0.660321139,-0.349439327,-0.35368576,-0.652528293,-0.636882389,0.200033787,0.906870535,1.709708029,-1.146550164,Portugal,Rioja,Earthy,25.2,Rosé,Robert Mondavi,2011,Pinot Noir,Rosé,11.5,Bordeaux,Full-bodied,Steak,1500
6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,6,3.826086957,0.723684211,10.76274,0.5,0.7722,2.028148247,0.39877612,0.00393176,1.6415,116.64,0.993111903,0.486577181,1.431366782,1.206608155,-1.520286792,-0.602624305,-0.347524943,-0.510683938,-0.612550902,-0.582267063,2.874082698,Mexico,Rioja,Fruity,46.54,Red,Screaming Eagle,1992,Merlot,White,13.8,Barossa Valley,Crisp,Pasta,1000
7.1,0.61,0.02,2.5,0.081,17,87,0.99745,3.48,0.6,9.7,6,4.409937888,0.308641975,9.675265,0.193181818,0.5751,2.091864062,0.470003629,0.013578942,2.088,94.09,0.994906503,0.38125,-0.92951086,-1.689183038,1.54032398,-0.283151885,-0.299069085,-1.229495158,0.720639231,0.720224017,-0.96673453,Germany,Barossa Valley,Spicy,55.17,Red,Penfolds,2010,Chardonnay,Sparkling,14.2,Tuscany,Medium-bodied,Steak,500
7.6,0.79,0.21,2.3,0.087,21,68,0.9955,3.12,0.44,9.2,5,4.245810056,0.26744186,9.1586,0.304347826,0.6612,2.151762203,0.364643114,0.026825492,1.3728,84.64,0.99102025,0.548611111,0.329508736,-1.58358839,0.230610849,0.891863022,-1.063036273,-0.677011177,0.745856518,0.686775489,-0.206754403,Germany,Tuscany,Woody,118.71,Rosé,Penfolds,1996,Cabernet Sauvignon,Red,12.5,Napa Valley,Light-bodied,Seafood,375
9.6,0.88,0.28,2.4,0.086,30,147,0.9979,3.24,0.53,9.4,5,5.106382979,0.226415094,9.38026,0.202702703,0.8256,2.360854001,0.425267735,0.041158529,1.7172,88.36,0.99580441,0.575163399,0.730764119,-0.97012426,-0.345146881,0.500917329,-0.288532901,0.955388571,0.123018674,-0.411173396,0.740333423,China,Bordeaux,Fruity,8.26,Red,Screaming Eagle,1990,Chardonnay,Sparkling,14.2,Mendoza,Medium-bodied,Pasta,1500
7.4,0.5,0.47,2,0.086,21,73,0.997,3.36,0.57,9.1,5,4.933333333,0.238095238,9.0727,0.283783784,0.6364,2.128231706,0.451075619,0.073894702,1.9152,82.81,0.994009,0.318471338,-0.024195606,-0.86170307,0.967826024,-0.244028352,1.136191375,-1.026353622,0.7756753,-1.273212774,-0.164514532,Italy,Tuscany,Earthy,45.66,Rosé,Robert Mondavi,2001,Syrah,Dessert,13,Mendoza,Light-bodied,Steak,1000
8.8,0.61,0.19,4,0.094,30,69,0.99787,3.22,0.5,10,6,5.465838509,0.408163265,9.9787,0.428571429,0.8272,2.282382386,0.405465108,0.034094574,1.61,100,0.995744537,0.406666667,-0.766656588,1.678674673,-0.34182182,-0.774962824,-0.6484692,1.900649042,0.439842886,-0.353790731,-2.936200944,Canada,Tuscany,Woody,85.66,Rosé,Moët & Chandon,2015,Merlot,White,13.8,Bordeaux,Light-bodied,Dessert,500
6.4,0.4,0.23,1.6,0.066,5,12,0.9958,3.34,0.56,9.2,5,4.571428571,0.216216216,9.16136,0.384615385,0.4224,2.00148,0.444685821,0.017180914,1.8704,84.64,0.99161764,0.256410256,0.985729996,0.441307152,0.530975662,0.784146416,0.945929585,0.264481685,1.137857776,-0.843102305,-1.135432309,Australia,California,Earthy,40.73,Rosé,Robert Mondavi,2012,Pinot Noir,Rosé,11.5,Tuscany,Medium-bodied,Pasta,500
